"id","student_id","course_id","quiz1","quiz2","midterm","assignments","project","final","total","grade","status","created_at","updated_at"
"98304","1552","13","8","5","22","9","19","39","102","D+","pass","2025-05-09 12:31:11","2025-05-09 12:31:11"
"98305","1552","14","4","6","20","9","21","47","107","D+","pass","2025-05-09 12:31:11","2025-05-09 12:31:11"
"98306","1552","15","4","3","23","16","19","46","111","C","pass","2025-05-09 12:31:11","2025-05-09 12:31:11"
"98307","1552","16","5","3","23","3","28","35","97","D","pass","2025-05-09 12:31:11","2025-05-09 12:31:11"
"98308","1552","17","4","5","21","11","21","48","110","C-","pass","2025-05-09 12:31:12","2025-05-09 12:31:12"
"98309","1552","18","2","6","16","18","24","38","104","D+","pass","2025-05-09 12:31:12","2025-05-09 12:31:12"
"98310","1552","19","6","4","18","16","21","20","85","D-","pass","2025-05-09 12:31:12","2025-05-09 12:31:12"
"98311","1552","20","2","6","11","15","18","34","86","D-","pass","2025-05-09 12:31:12","2025-05-09 12:31:12"
"98312","1552","21","4","4","17","12","20","39","96","D","pass","2025-05-09 12:31:12","2025-05-09 12:31:12"
"98313","1552","22","6","3","23","15","14","44","105","D+","pass","2025-05-09 12:31:13","2025-05-09 12:31:13"
"98314","1552","23","5","1","21","11","17","35","90","D-","pass","2025-05-09 12:31:13","2025-05-09 12:31:13"
"98315","1552","24","4","6","15","8","18","35","86","D-","pass","2025-05-09 12:31:13","2025-05-09 12:31:13"
"98316","1552","73","6","7","19","12","16","40","100","D","pass","2025-05-09 12:31:13","2025-05-09 12:31:13"
"98317","1552","74","6","7","23","11","26","47","120","C+","pass","2025-05-09 12:31:13","2025-05-09 12:31:13"
"98318","1552","75","3","9","10","4","15","41","82","F","fail","2025-05-09 12:31:13","2025-05-09 12:31:13"
"98319","1552","76","3","5","17","16","17","39","97","D","pass","2025-05-09 12:31:13","2025-05-09 12:31:13"
"98320","1552","77","3","6","15","11","17","38","90","D-","pass","2025-05-09 12:31:13","2025-05-09 12:31:13"
"98321","1552","78","5","7","20","0","30","53","115","C","pass","2025-05-09 12:31:13","2025-05-09 12:31:13"
"98322","1552","79","6","7","22","13","14","41","103","D+","pass","2025-05-09 12:31:13","2025-05-09 12:31:13"
"98323","1552","80","7","4","17","10","15","30","83","F","fail","2025-05-09 12:31:13","2025-05-09 12:31:13"
"98324","1552","81","5","5","20","16","19","51","116","C","pass","2025-05-09 12:31:13","2025-05-09 12:31:13"
"98325","1552","82","5","2","11","10","18","38","84","F","fail","2025-05-09 12:31:13","2025-05-09 12:31:13"
"98326","1552","83","6","2","17","11","21","35","92","D-","pass","2025-05-09 12:31:13","2025-05-09 12:31:13"
"98327","1552","84","3","6","21","11","25","45","111","C","pass","2025-05-09 12:31:13","2025-05-09 12:31:13"
"98328","1552","85","5",NULL,"8","7",NULL,NULL,"20",NULL,NULL,"2025-05-09 12:31:13","2025-05-09 14:49:57"
"98329","1552","86","3",NULL,"9","12",NULL,NULL,"24",NULL,NULL,"2025-05-09 12:31:13","2025-05-09 14:49:59"
"98330","1552","87","4",NULL,"18","3",NULL,NULL,"25",NULL,NULL,"2025-05-09 12:31:14","2025-05-09 14:50:01"
"98331","1552","88","4",NULL,"26","8",NULL,NULL,"38",NULL,NULL,"2025-05-09 12:31:14","2025-05-09 14:50:03"
"98332","1552","89","5","2","10","15","13","18","63","F","fail","2025-05-09 12:31:14","2025-05-09 12:31:14"
"98333","1552","90","6","2","18","0","14","37","77","F","fail","2025-05-09 12:31:14","2025-05-09 12:31:14"
"98334","1552","91","7",NULL,"28","13",NULL,NULL,"48",NULL,NULL,"2025-05-09 12:31:14","2025-05-09 14:50:04"
"98335","1552","92","4","6","13","19","17","39","98","D","pass","2025-05-09 12:31:14","2025-05-09 12:31:14"
"98336","1553","1","8","10","26","8","16","44","112","C","pass","2025-05-09 12:31:14","2025-05-09 12:31:14"
"98337","1553","2","2","7","15","12","14","56","106","D+","pass","2025-05-09 12:31:14","2025-05-09 12:31:14"
"98338","1553","3","1","5","22","11","17","51","107","D+","pass","2025-05-09 12:31:14","2025-05-09 12:31:14"
"98339","1553","4","7","3","13","13","20","31","87","D-","pass","2025-05-09 12:31:14","2025-05-09 12:31:14"
"98340","1553","5","8","5","18","16","21","31","99","D","pass","2025-05-09 12:31:14","2025-05-09 12:31:14"
"98341","1553","6","6","3","21","12","20","42","104","D+","pass","2025-05-09 12:31:14","2025-05-09 12:31:14"
"98342","1553","7","4","4","19","4","17","40","88","D-","pass","2025-05-09 12:31:14","2025-05-09 12:31:14"
"98343","1553","8","5","5","22","12","23","35","102","D+","pass","2025-05-09 12:31:14","2025-05-09 12:31:14"
"98344","1553","9","4","5","23","5","24","33","94","D","pass","2025-05-09 12:31:14","2025-05-09 12:31:14"
"98345","1553","10","4","4","15","14","24","38","99","D","pass","2025-05-09 12:31:15","2025-05-09 12:31:15"
"98346","1553","11","1","4","12","8","15","48","88","D-","pass","2025-05-09 12:31:15","2025-05-09 12:31:15"
"98347","1553","12","7","3","16","19","17","33","95","D","pass","2025-05-09 12:31:16","2025-05-09 12:31:16"
"98348","1553","13","4","6","16","26","13","26","91","D-","pass","2025-05-09 12:31:16","2025-05-09 12:31:16"
"98349","1553","14","6","6","16","16","20","38","102","D+","pass","2025-05-09 12:31:16","2025-05-09 12:31:16"
"98350","1553","15","8","6","12","12","17","48","103","D+","pass","2025-05-09 12:31:16","2025-05-09 12:31:16"
"98351","1553","16","4","5","18","26","22","46","121","C+","pass","2025-05-09 12:31:16","2025-05-09 12:31:16"
"98352","1553","17","5","3","15","6","9","33","71","F","fail","2025-05-09 12:31:16","2025-05-09 12:31:16"
"98353","1553","18","3","1","13","16","22","37","92","D-","pass","2025-05-09 12:31:16","2025-05-09 12:31:16"
"98354","1553","19","5","5","28","19","24","47","128","B","pass","2025-05-09 12:31:16","2025-05-09 12:31:16"
"98355","1553","20","7","3","8","8","20","31","77","F","fail","2025-05-09 12:31:16","2025-05-09 12:31:16"
"98356","1553","21","4","5","17","8","21","38","93","D-","pass","2025-05-09 12:31:16","2025-05-09 12:31:16"
"98357","1553","22","6","3","17","2","23","36","87","D-","pass","2025-05-09 12:31:16","2025-05-09 12:31:16"
"98358","1553","23","5","4","13","9","22","39","92","D-","pass","2025-05-09 12:31:16","2025-05-09 12:31:16"
"98359","1553","24","7","2","24","18","21","43","115","C","pass","2025-05-09 12:31:17","2025-05-09 12:31:17"
"98360","1553","73","3","5","17","15","22","22","84","F","fail","2025-05-09 12:31:17","2025-05-09 12:31:17"
"98361","1553","74","8","6","15","13","14","21","77","F","fail","2025-05-09 12:31:17","2025-05-09 12:31:17"
"98362","1553","75","4","4","10","4","17","40","79","F","fail","2025-05-09 12:31:17","2025-05-09 12:31:17"
"98363","1553","76","3","7","19","5","18","32","84","F","fail","2025-05-09 12:31:17","2025-05-09 12:31:17"
"98364","1553","77","3","3","11","8","20","31","76","F","fail","2025-05-09 12:31:17","2025-05-09 12:31:17"
"98365","1553","78","4","3","12","17","18","35","89","D-","pass","2025-05-09 12:31:17","2025-05-09 12:31:17"
"98366","1553","79","4","3","18","15","27","34","101","D","pass","2025-05-09 12:31:17","2025-05-09 12:31:17"
"98367","1553","80","6","4","3","15","17","34","79","F","fail","2025-05-09 12:31:17","2025-05-09 12:31:17"
"98368","1553","81","5","4","16","18","25","42","110","C-","pass","2025-05-09 12:31:17","2025-05-09 12:31:17"
"98369","1553","82","5","6","20","9","12","45","97","D","pass","2025-05-09 12:31:17","2025-05-09 12:31:17"
"98370","1553","83","6","5","20","0","13","29","73","F","fail","2025-05-09 12:31:17","2025-05-09 12:31:17"
"98371","1553","84","6","1","25","10","9","33","84","F","fail","2025-05-09 12:31:17","2025-05-09 12:31:17"
"98372","1553","85","5",NULL,"15","12",NULL,NULL,"32",NULL,NULL,"2025-05-09 12:31:17","2025-05-09 14:50:07"
"98373","1553","86","6",NULL,"19","0",NULL,NULL,"25",NULL,NULL,"2025-05-09 12:31:17","2025-05-09 14:50:08"
"98374","1553","87","6",NULL,"14","20",NULL,NULL,"40",NULL,NULL,"2025-05-09 12:31:17","2025-05-09 14:50:10"
"98375","1553","88","8",NULL,"22","3",NULL,NULL,"33",NULL,NULL,"2025-05-09 12:31:17","2025-05-09 14:50:12"
"98376","1553","89","5","4","21","12","22","39","103","D+","pass","2025-05-09 12:31:18","2025-05-09 12:31:18"
"98377","1553","90","2","3","23","6","23","33","90","D-","pass","2025-05-09 12:31:18","2025-05-09 12:31:18"
"98378","1553","91","4",NULL,"4","5",NULL,NULL,"13",NULL,NULL,"2025-05-09 12:31:18","2025-05-09 14:50:14"
"98379","1553","92","6","4","16","4","26","39","95","D","pass","2025-05-09 12:31:18","2025-05-09 12:31:18"
"98380","1554","1","5","3","16","24","25","39","112","C","pass","2025-05-09 12:31:18","2025-05-09 12:31:18"
"98381","1554","2","5","3","26","10","10","33","87","D-","pass","2025-05-09 12:31:18","2025-05-09 12:31:18"
"98382","1554","3","6","5","24","19","30","39","123","B-","pass","2025-05-09 12:31:18","2025-05-09 12:31:18"
"98383","1554","4","7","7","17","9","10","38","88","D-","pass","2025-05-09 12:31:18","2025-05-09 12:31:18"
"98384","1554","5","4","9","21","2","24","31","91","D-","pass","2025-05-09 12:31:18","2025-05-09 12:31:18"
"98385","1554","6","5","3","16","8","18","40","90","D-","pass","2025-05-09 12:31:18","2025-05-09 12:31:18"
"98386","1554","7","5","4","13","0","23","28","73","F","fail","2025-05-09 12:31:18","2025-05-09 12:31:18"
"98387","1554","8","6","5","25","14","16","26","92","D-","pass","2025-05-09 12:31:18","2025-05-09 12:31:18"
"98388","1554","9","6","8","21","8","16","48","107","D+","pass","2025-05-09 12:31:19","2025-05-09 12:31:19"
"98389","1554","10","5","8","22","0","12","47","94","D","pass","2025-05-09 12:31:19","2025-05-09 12:31:19"
"98390","1554","11","6","3","11","0","17","47","84","F","fail","2025-05-09 12:31:19","2025-05-09 12:31:19"
"98391","1554","12","6","5","14","13","15","37","90","D-","pass","2025-05-09 12:31:19","2025-05-09 12:31:19"
"98392","1554","13","8","7","15","5","25","35","95","D","pass","2025-05-09 12:31:19","2025-05-09 12:31:19"
"98393","1554","14","4","8","18","16","25","39","110","C-","pass","2025-05-09 12:31:19","2025-05-09 12:31:19"
"98394","1554","15","6","10","18","7","22","43","106","D+","pass","2025-05-09 12:31:19","2025-05-09 12:31:19"
"98395","1554","16","6","10","21","6","19","39","101","D","pass","2025-05-09 12:31:19","2025-05-09 12:31:19"
"98396","1554","17","4","7","10","4","28","46","99","D","pass","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98397","1554","18","7","7","15","10","21","26","86","D-","pass","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98398","1554","19","6","5","22","19","23","38","113","C","pass","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98399","1554","20","6","3","27","3","14","45","98","D","pass","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98400","1554","21","9","7","15","23","25","42","121","C+","pass","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98401","1554","22","7","6","14","16","21","30","94","D","pass","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98402","1554","23","6","2","21","7","19","40","95","D","pass","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98403","1554","24","3","3","19","0","16","38","79","F","fail","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98404","1554","73","5","3","29","5","18","45","105","D+","pass","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98405","1554","74","6","4","25","20","25","45","125","B-","pass","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98406","1554","75","6","2","15","9","10","45","87","D-","pass","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98407","1554","76","7","3","18","7","21","35","91","D-","pass","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98408","1554","77","5","6","22","15","23","43","114","C","pass","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98409","1554","78","8","6","16","15","19","31","95","D","pass","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98410","1554","79","4","5","17","15","15","38","94","D","pass","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98411","1554","80","7","3","13","21","26","40","110","C-","pass","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98412","1554","81","2","4","14","8","18","42","88","D-","pass","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98413","1554","82","5","6","21","18","15","40","105","D+","pass","2025-05-09 12:31:20","2025-05-09 12:31:20"
"98414","1554","83","5","8","24","14","14","34","99","D","pass","2025-05-09 12:31:21","2025-05-09 12:31:21"
"98415","1554","84","7","5","16","11","14","36","89","D-","pass","2025-05-09 12:31:21","2025-05-09 12:31:21"
"98416","1554","85","9",NULL,"10","3",NULL,NULL,"22",NULL,NULL,"2025-05-09 12:31:21","2025-05-09 14:50:15"
"98417","1554","86","7",NULL,"5","11",NULL,NULL,"23",NULL,NULL,"2025-05-09 12:31:21","2025-05-09 14:50:17"
"98418","1554","87","10",NULL,"0","0",NULL,NULL,"10",NULL,NULL,"2025-05-09 12:31:21","2025-05-09 14:50:19"
"98419","1554","88","4",NULL,"7","20",NULL,NULL,"31",NULL,NULL,"2025-05-09 12:31:21","2025-05-09 14:50:21"
"98420","1554","89","6","2","27","8","24","40","107","D+","pass","2025-05-09 12:31:21","2025-05-09 12:31:21"
"98421","1554","90","6","5","23","14","20","46","114","C","pass","2025-05-09 12:31:21","2025-05-09 12:31:21"
"98422","1554","91","10",NULL,"11","21",NULL,NULL,"42",NULL,NULL,"2025-05-09 12:31:21","2025-05-09 14:50:22"
"98423","1554","92","2","5","12","0","18","38","75","F","fail","2025-05-09 12:31:21","2025-05-09 12:31:21"
"98424","1555","1","6","4","21","6","23","33","93","D-","pass","2025-05-09 12:31:21","2025-05-09 12:31:21"
"98425","1555","2","7","4","19","5","19","28","82","F","fail","2025-05-09 12:31:21","2025-05-09 12:31:21"
"98426","1555","3","6","3","16","16","17","51","109","C-","pass","2025-05-09 12:31:21","2025-05-09 12:31:21"
"98427","1555","4","8","5","17","6","16","37","89","D-","pass","2025-05-09 12:31:21","2025-05-09 12:31:21"
"98428","1555","5","5","6","26","10","21","35","103","D+","pass","2025-05-09 12:31:21","2025-05-09 12:31:21"
"98429","1555","6","4","6","24","17","23","38","112","C","pass","2025-05-09 12:31:21","2025-05-09 12:31:21"
"98430","1555","7","4","8","17","4","18","34","85","D-","pass","2025-05-09 12:31:21","2025-05-09 12:31:21"
"98431","1555","8","8","5","23","12","22","39","109","C-","pass","2025-05-09 12:31:22","2025-05-09 12:31:22"
"98432","1555","9","1","4","15","7","22","51","100","D","pass","2025-05-09 12:31:22","2025-05-09 12:31:22"
"98433","1555","10","4","0","6","6","19","28","63","F","fail","2025-05-09 12:31:22","2025-05-09 12:31:22"
"98434","1555","11","5","1","22","8","15","53","104","D+","pass","2025-05-09 12:31:22","2025-05-09 12:31:22"
"98435","1555","12","6","8","24","15","16","32","101","D","pass","2025-05-09 12:31:23","2025-05-09 12:31:23"
"98436","1555","13","2","5","19","5","24","43","98","D","pass","2025-05-09 12:31:23","2025-05-09 12:31:23"
"98437","1555","14","3","5","17","11","18","36","90","D-","pass","2025-05-09 12:31:23","2025-05-09 12:31:23"
"98438","1555","15","6","1","16","6","27","44","100","D","pass","2025-05-09 12:31:23","2025-05-09 12:31:23"
"98439","1555","16","3","6","19","9","21","21","79","F","fail","2025-05-09 12:31:23","2025-05-09 12:31:23"
"98440","1555","17","4","7","21","20","22","34","108","C-","pass","2025-05-09 12:31:23","2025-05-09 12:31:23"
"98441","1555","18","7","5","15","8","25","40","100","D","pass","2025-05-09 12:31:23","2025-05-09 12:31:23"
"98442","1555","19","4","6","30","15","17","44","116","C","pass","2025-05-09 12:31:23","2025-05-09 12:31:23"
"98443","1555","20","5","2","23","12","30","53","125","B-","pass","2025-05-09 12:31:23","2025-05-09 12:31:23"
"98444","1555","21","7","6","15","13","22","57","120","C+","pass","2025-05-09 12:31:23","2025-05-09 12:31:23"
"98445","1555","22","2","6","25","17","12","21","83","F","fail","2025-05-09 12:31:23","2025-05-09 12:31:23"
"98446","1555","23","6","4","14","11","19","44","98","D","pass","2025-05-09 12:31:23","2025-05-09 12:31:23"
"98447","1555","24","7","5","19","24","25","39","119","C+","pass","2025-05-09 12:31:23","2025-05-09 12:31:23"
"98448","1555","73","6","5","19","1","15","34","80","F","fail","2025-05-09 12:31:23","2025-05-09 12:31:23"
"98449","1555","74","7","6","22","22","19","42","118","C","pass","2025-05-09 12:31:24","2025-05-09 12:31:24"
"98450","1555","75","6","2","22","15","20","49","114","C","pass","2025-05-09 12:31:24","2025-05-09 12:31:24"
"98451","1555","76","8","5","20","7","27","54","121","C+","pass","2025-05-09 12:31:24","2025-05-09 12:31:24"
"98452","1555","77","5","5","24","24","20","30","108","C-","pass","2025-05-09 12:31:24","2025-05-09 12:31:24"
"98453","1555","78","4","2","22","9","16","44","97","D","pass","2025-05-09 12:31:24","2025-05-09 12:31:24"
"98454","1555","79","4","2","17","9","21","34","87","D-","pass","2025-05-09 12:31:24","2025-05-09 12:31:24"
"98455","1555","80","4","6","21","10","27","38","106","D+","pass","2025-05-09 12:31:24","2025-05-09 12:31:24"
"98456","1555","81","6","4","15","13","4","39","81","F","fail","2025-05-09 12:31:24","2025-05-09 12:31:24"
"98457","1555","82","3","5","17","15","24","37","101","D","pass","2025-05-09 12:31:24","2025-05-09 12:31:24"
"98458","1555","83","7","7","17","11","22","19","83","F","fail","2025-05-09 12:31:24","2025-05-09 12:31:24"
"98459","1555","84","3","5","19","13","23","44","107","D+","pass","2025-05-09 12:31:24","2025-05-09 12:31:24"
"98460","1555","85","5",NULL,"22","15",NULL,NULL,"42",NULL,NULL,"2025-05-09 12:31:24","2025-05-09 14:50:25"
"98461","1555","86","4",NULL,"22","0",NULL,NULL,"26",NULL,NULL,"2025-05-09 12:31:24","2025-05-09 14:50:26"
"98462","1555","87","9",NULL,"25","17",NULL,NULL,"51",NULL,NULL,"2025-05-09 12:31:24","2025-05-09 14:50:27"
"98463","1555","88","7",NULL,"24","6",NULL,NULL,"37",NULL,NULL,"2025-05-09 12:31:24","2025-05-09 14:50:29"
"98464","1555","89","6","6","19","5","17","35","88","D-","pass","2025-05-09 12:31:24","2025-05-09 12:31:24"
"98465","1555","90","9","5","22","8","22","46","112","C","pass","2025-05-09 12:31:24","2025-05-09 12:31:24"
"98466","1555","91","9",NULL,"28","10",NULL,NULL,"47",NULL,NULL,"2025-05-09 12:31:24","2025-05-09 14:50:30"
"98467","1555","92","8","3","20","1","14","46","92","D-","pass","2025-05-09 12:31:24","2025-05-09 12:31:24"
"98468","1556","1","6","2","30","4","20","34","96","D","pass","2025-05-09 12:31:25","2025-05-09 12:31:25"
"98469","1556","2","4","4","19","10","23","33","93","D-","pass","2025-05-09 12:31:25","2025-05-09 12:31:25"
"98470","1556","3","7","3","25","3","22","39","99","D","pass","2025-05-09 12:31:25","2025-05-09 12:31:25"
"98471","1556","4","2","9","25","1","9","36","82","F","fail","2025-05-09 12:31:25","2025-05-09 12:31:25"
"98472","1556","5","9","8","15","5","25","34","96","D","pass","2025-05-09 12:31:25","2025-05-09 12:31:25"
"98473","1556","6","4","2","11","10","25","38","90","D-","pass","2025-05-09 12:31:25","2025-05-09 12:31:25"
"98474","1556","7","7","8","25","5","13","22","80","F","fail","2025-05-09 12:31:25","2025-05-09 12:31:25"
"98475","1556","8","5","6","15","3","21","39","89","D-","pass","2025-05-09 12:31:26","2025-05-09 12:31:26"
